;flask;CCRT;temp_des;batch;pop;lin_temp;lat;line
1605;PE 11_25C-b4;480;25;b4;PE;PE 11_25C;-31.776;PE 11
1606;PE 11_18C-b4;390;18;b4;PE;PE 11_18C;-31.776;PE 11
1607;PE 11_18C-b4;420;18;b4;PE;PE 11_18C;-31.776;PE 11
1608;PE 11_18C-b4;450;18;b4;PE;PE 11_18C;-31.776;PE 11
1609;PE 11_18C-b4;450;18;b4;PE;PE 11_18C;-31.776;PE 11
1610;PE 11_18C-b4;510;18;b4;PE;PE 11_18C;-31.776;PE 11
1611;PE 12_18C-b1;690;18;b1;PE;PE 12_18C;-31.776;PE 12
1612;PE 12_18C-b1;690;18;b1;PE;PE 12_18C;-31.776;PE 12
1613;PE 12_18C-b1;990;18;b1;PE;PE 12_18C;-31.776;PE 12
1614;PE 12_18C-b1;1020;18;b1;PE;PE 12_18C;-31.776;PE 12
1615;PE 12_18C-b1;1020;18;b1;PE;PE 12_18C;-31.776;PE 12
1616;PE 12_18C-b2;630;18;b2;PE;PE 12_18C;-31.776;PE 12
1617;PE 12_18C-b2;630;18;b2;PE;PE 12_18C;-31.776;PE 12
1618;PE 12_18C-b2;720;18;b2;PE;PE 12_18C;-31.776;PE 12
1619;PE 12_18C-b2;810;18;b2;PE;PE 12_18C;-31.776;PE 12
1620;PE 12_18C-b2;NA;18;b2;PE;PE 12_18C;-31.776;PE 12
1621;PE 12_25C-b2;360;25;b2;PE;PE 12_25C;-31.776;PE 12
1622;PE 12_25C-b2;390;25;b2;PE;PE 12_25C;-31.776;PE 12
1623;PE 12_25C-b2;420;25;b2;PE;PE 12_25C;-31.776;PE 12
1624;PE 12_25C-b2;420;25;b2;PE;PE 12_25C;-31.776;PE 12
1625;PE 12_25C-b2;420;25;b2;PE;PE 12_25C;-31.776;PE 12
1626;PE 12_25C-b4;360;25;b4;PE;PE 12_25C;-31.776;PE 12
1627;PE 12_25C-b4;360;25;b4;PE;PE 12_25C;-31.776;PE 12
1628;PE 12_25C-b4;450;25;b4;PE;PE 12_25C;-31.776;PE 12
1629;PE 12_25C-b4;450;25;b4;PE;PE 12_25C;-31.776;PE 12
1630;PE 12_25C-b4;450;25;b4;PE;PE 12_25C;-31.776;PE 12
1631;PE 13_18C-b2;480;18;b2;PE;PE 13_18C;-31.776;PE 13
1632;PE 13_18C-b2;690;18;b2;PE;PE 13_18C;-31.776;PE 13
1633;PE 13_18C-b2;690;18;b2;PE;PE 13_18C;-31.776;PE 13
1634;PE 13_18C-b2;NA;18;b2;PE;PE 13_18C;-31.776;PE 13
1635;PE 13_18C-b2;NA;18;b2;PE;PE 13_18C;-31.776;PE 13
1636;PE 13_25C-b2;510;25;b2;PE;PE 13_25C;-31.776;PE 13
1637;PE 13_25C-b2;600;25;b2;PE;PE 13_25C;-31.776;PE 13
1638;PE 13_25C-b2;630;25;b2;PE;PE 13_25C;-31.776;PE 13
1639;PE 13_25C-b2;630;25;b2;PE;PE 13_25C;-31.776;PE 13
1640;PE 13_25C-b2;NA;25;b2;PE;PE 13_25C;-31.776;PE 13
1641;PE 13_18C-b3;570;18;b3;PE;PE 13_18C;-31.776;PE 13
1642;PE 13_18C-b3;600;18;b3;PE;PE 13_18C;-31.776;PE 13
1643;PE 13_18C-b3;690;18;b3;PE;PE 13_18C;-31.776;PE 13
1644;PE 13_18C-b3;690;18;b3;PE;PE 13_18C;-31.776;PE 13
1645;PE 13_18C-b3;NA;18;b3;PE;PE 13_18C;-31.776;PE 13
1646;PE 13_25C-b4;330;25;b4;PE;PE 13_25C;-31.776;PE 13
1647;PE 13_25C-b4;360;25;b4;PE;PE 13_25C;-31.776;PE 13
1648;PE 13_25C-b4;360;25;b4;PE;PE 13_25C;-31.776;PE 13
1649;PE 13_25C-b4;390;25;b4;PE;PE 13_25C;-31.776;PE 13
1650;PE 13_25C-b4;NA;25;b4;PE;PE 13_25C;-31.776;PE 13
1651;PE 13_18C-b4;390;18;b4;PE;PE 13_18C;-31.776;PE 13
1652;PE 13_18C-b4;450;18;b4;PE;PE 13_18C;-31.776;PE 13
1653;PE 13_18C-b4;510;18;b4;PE;PE 13_18C;-31.776;PE 13
1654;PE 13_18C-b4;510;18;b4;PE;PE 13_18C;-31.776;PE 13
1655;PE 13_18C-b4;NA;18;b4;PE;PE 13_18C;-31.776;PE 13
1656;PE 13_25C-b5;300;25;b5;PE;PE 13_25C;-31.776;PE 13
1657;PE 13_25C-b5;330;25;b5;PE;PE 13_25C;-31.776;PE 13
1658;PE 13_25C-b5;330;25;b5;PE;PE 13_25C;-31.776;PE 13
1659;PE 13_25C-b5;360;25;b5;PE;PE 13_25C;-31.776;PE 13
1660;PE 13_25C-b5;360;25;b5;PE;PE 13_25C;-31.776;PE 13
1661;PE 14_18C-b2;600;18;b2;PE;PE 14_18C;-31.776;PE 14
1662;PE 14_18C-b2;1140;18;b2;PE;PE 14_18C;-31.776;PE 14
1663;PE 14_18C-b2;NA;18;b2;PE;PE 14_18C;-31.776;PE 14
1664;PE 14_18C-b2;NA;18;b2;PE;PE 14_18C;-31.776;PE 14
1665;PE 14_18C-b2;NA;18;b2;PE;PE 14_18C;-31.776;PE 14
1666;PE 14_25C-b2;360;25;b2;PE;PE 14_25C;-31.776;PE 14
1667;PE 14_25C-b2;420;25;b2;PE;PE 14_25C;-31.776;PE 14
1668;PE 14_25C-b2;420;25;b2;PE;PE 14_25C;-31.776;PE 14
1669;PE 14_25C-b2;540;25;b2;PE;PE 14_25C;-31.776;PE 14
1670;PE 14_25C-b2;540;25;b2;PE;PE 14_25C;-31.776;PE 14
1671;PE 14_18C-b4;450;18;b4;PE;PE 14_18C;-31.776;PE 14
1672;PE 14_18C-b4;450;18;b4;PE;PE 14_18C;-31.776;PE 14
1673;PE 14_18C-b4;510;18;b4;PE;PE 14_18C;-31.776;PE 14
1674;PE 14_18C-b4;510;18;b4;PE;PE 14_18C;-31.776;PE 14
1675;PE 14_18C-b4;NA;18;b4;PE;PE 14_18C;-31.776;PE 14
1676;PE 14_25C-b4;360;25;b4;PE;PE 14_25C;-31.776;PE 14
1677;PE 14_25C-b4;390;25;b4;PE;PE 14_25C;-31.776;PE 14
1678;PE 14_25C-b4;390;25;b4;PE;PE 14_25C;-31.776;PE 14
1679;PE 14_25C-b4;390;25;b4;PE;PE 14_25C;-31.776;PE 14
1680;PE 14_25C-b4;450;25;b4;PE;PE 14_25C;-31.776;PE 14
1681;PE 14_25C-b5;360;25;b5;PE;PE 14_25C;-31.776;PE 14
1682;PE 14_25C-b5;360;25;b5;PE;PE 14_25C;-31.776;PE 14
1683;PE 14_25C-b5;390;25;b5;PE;PE 14_25C;-31.776;PE 14
1684;PE 14_25C-b5;390;25;b5;PE;PE 14_25C;-31.776;PE 14
1685;PE 14_25C-b5;420;25;b5;PE;PE 14_25C;-31.776;PE 14
1686;PE 15_18C-b2;420;18;b2;PE;PE 15_18C;-31.776;PE 15
1687;PE 15_18C-b2;480;18;b2;PE;PE 15_18C;-31.776;PE 15
1688;PE 15_18C-b2;510;18;b2;PE;PE 15_18C;-31.776;PE 15
1689;PE 15_18C-b2;600;18;b2;PE;PE 15_18C;-31.776;PE 15
1690;PE 15_18C-b2;630;18;b2;PE;PE 15_18C;-31.776;PE 15
1691;PE 15_25C-b2;330;25;b2;PE;PE 15_25C;-31.776;PE 15
1692;PE 15_25C-b2;390;25;b2;PE;PE 15_25C;-31.776;PE 15
1693;PE 15_25C-b2;390;25;b2;PE;PE 15_25C;-31.776;PE 15
1694;PE 15_25C-b2;420;25;b2;PE;PE 15_25C;-31.776;PE 15
1695;PE 15_25C-b2;NA;25;b2;PE;PE 15_25C;-31.776;PE 15
1696;PE 15_18C-b4;420;18;b4;PE;PE 15_18C;-31.776;PE 15
1697;PE 15_18C-b4;420;18;b4;PE;PE 15_18C;-31.776;PE 15
1698;PE 15_18C-b4;450;18;b4;PE;PE 15_18C;-31.776;PE 15
1699;PE 15_18C-b4;450;18;b4;PE;PE 15_18C;-31.776;PE 15
1700;PE 15_18C-b4;450;18;b4;PE;PE 15_18C;-31.776;PE 15
1701;PE 15_25C-b4;360;25;b4;PE;PE 15_25C;-31.776;PE 15
1702;PE 15_25C-b4;360;25;b4;PE;PE 15_25C;-31.776;PE 15
1703;PE 15_25C-b4;360;25;b4;PE;PE 15_25C;-31.776;PE 15
1704;PE 15_25C-b4;NA;25;b4;PE;PE 15_25C;-31.776;PE 15
1705;PE 15_25C-b4;NA;25;b4;PE;PE 15_25C;-31.776;PE 15
1706;PE 15_25C-b5;270;25;b5;PE;PE 15_25C;-31.776;PE 15
1707;PE 15_25C-b5;270;25;b5;PE;PE 15_25C;-31.776;PE 15
1708;PE 15_25C-b5;300;25;b5;PE;PE 15_25C;-31.776;PE 15
1709;PE 15_25C-b5;300;25;b5;PE;PE 15_25C;-31.776;PE 15
1710;PE 15_25C-b5;300;25;b5;PE;PE 15_25C;-31.776;PE 15
1711;PE 16_18C-b2;540;18;b2;PE;PE 16_18C;-31.776;PE 16
1712;PE 16_18C-b2;540;18;b2;PE;PE 16_18C;-31.776;PE 16
1713;PE 16_18C-b2;540;18;b2;PE;PE 16_18C;-31.776;PE 16
1714;PE 16_18C-b2;600;18;b2;PE;PE 16_18C;-31.776;PE 16
1715;PE 16_18C-b2;NA;18;b2;PE;PE 16_18C;-31.776;PE 16
1716;PE 16_25C-b2;420;25;b2;PE;PE 16_25C;-31.776;PE 16
1717;PE 16_25C-b2;420;25;b2;PE;PE 16_25C;-31.776;PE 16
1718;PE 16_25C-b2;450;25;b2;PE;PE 16_25C;-31.776;PE 16
1719;PE 16_25C-b2;450;25;b2;PE;PE 16_25C;-31.776;PE 16
1720;PE 16_25C-b2;450;25;b2;PE;PE 16_25C;-31.776;PE 16
1721;PE 16_18C-b4;660;18;b4;PE;PE 16_18C;-31.776;PE 16
1722;PE 16_18C-b4;660;18;b4;PE;PE 16_18C;-31.776;PE 16
1723;PE 16_18C-b4;780;18;b4;PE;PE 16_18C;-31.776;PE 16
1724;PE 16_18C-b4;780;18;b4;PE;PE 16_18C;-31.776;PE 16
1725;PE 16_18C-b4;NA;18;b4;PE;PE 16_18C;-31.776;PE 16
1726;PE 16_25C-b4;300;25;b4;PE;PE 16_25C;-31.776;PE 16
1727;PE 16_25C-b4;330;25;b4;PE;PE 16_25C;-31.776;PE 16
1728;PE 16_25C-b4;390;25;b4;PE;PE 16_25C;-31.776;PE 16
1729;PE 16_25C-b4;420;25;b4;PE;PE 16_25C;-31.776;PE 16
1730;PE 16_25C-b4;420;25;b4;PE;PE 16_25C;-31.776;PE 16
1731;PE 16_25C-b5;270;25;b5;PE;PE 16_25C;-31.776;PE 16
1732;PE 16_25C-b5;300;25;b5;PE;PE 16_25C;-31.776;PE 16
1733;PE 16_25C-b5;330;25;b5;PE;PE 16_25C;-31.776;PE 16
1734;PE 16_25C-b5;330;25;b5;PE;PE 16_25C;-31.776;PE 16
1735;PE 16_25C-b5;360;25;b5;PE;PE 16_25C;-31.776;PE 16
1736;PE 17_25C-b1;510;25;b1;PE;PE 17_25C;-31.776;PE 17
1737;PE 17_25C-b1;510;25;b1;PE;PE 17_25C;-31.776;PE 17
1738;PE 17_25C-b1;510;25;b1;PE;PE 17_25C;-31.776;PE 17
1739;PE 17_25C-b1;600;25;b1;PE;PE 17_25C;-31.776;PE 17
1740;PE 17_25C-b1;630;25;b1;PE;PE 17_25C;-31.776;PE 17
1741;PE 17_18C-b1;570;18;b1;PE;PE 17_18C;-31.776;PE 17
1742;PE 17_18C-b1;780;18;b1;PE;PE 17_18C;-31.776;PE 17
1743;PE 17_18C-b1;780;18;b1;PE;PE 17_18C;-31.776;PE 17
1744;PE 17_18C-b1;840;18;b1;PE;PE 17_18C;-31.776;PE 17
1745;PE 17_18C-b1;840;18;b1;PE;PE 17_18C;-31.776;PE 17
1746;PE 17_18C-b2;690;18;b2;PE;PE 17_18C;-31.776;PE 17
1747;PE 17_18C-b2;720;18;b2;PE;PE 17_18C;-31.776;PE 17
1748;PE 17_18C-b2;780;18;b2;PE;PE 17_18C;-31.776;PE 17
1749;PE 17_18C-b2;780;18;b2;PE;PE 17_18C;-31.776;PE 17
1750;PE 17_18C-b2;NA;18;b2;PE;PE 17_18C;-31.776;PE 17
1751;PE 17_25C-b2;450;25;b2;PE;PE 17_25C;-31.776;PE 17
1752;PE 17_25C-b2;660;25;b2;PE;PE 17_25C;-31.776;PE 17
1753;PE 17_25C-b2;660;25;b2;PE;PE 17_25C;-31.776;PE 17
1754;PE 17_25C-b2;660;25;b2;PE;PE 17_25C;-31.776;PE 17
1755;PE 17_25C-b2;660;25;b2;PE;PE 17_25C;-31.776;PE 17
1756;PE 17_18C-b4;660;18;b4;PE;PE 17_18C;-31.776;PE 17
1757;PE 17_18C-b4;780;18;b4;PE;PE 17_18C;-31.776;PE 17
1758;PE 17_18C-b4;780;18;b4;PE;PE 17_18C;-31.776;PE 17
1759;PE 17_18C-b4;810;18;b4;PE;PE 17_18C;-31.776;PE 17
1760;PE 17_18C-b4;870;18;b4;PE;PE 17_18C;-31.776;PE 17
1761;PE 18_18C-b2;480;18;b2;PE;PE 18_18C;-31.776;PE 18
1762;PE 18_18C-b2;540;18;b2;PE;PE 18_18C;-31.776;PE 18
1763;PE 18_18C-b2;570;18;b2;PE;PE 18_18C;-31.776;PE 18
1764;PE 18_18C-b2;570;18;b2;PE;PE 18_18C;-31.776;PE 18
1765;PE 18_18C-b2;570;18;b2;PE;PE 18_18C;-31.776;PE 18
1766;PE 18_25C-b2;330;25;b2;PE;PE 18_25C;-31.776;PE 18
1767;PE 18_25C-b2;420;25;b2;PE;PE 18_25C;-31.776;PE 18
1768;PE 18_25C-b2;420;25;b2;PE;PE 18_25C;-31.776;PE 18
1769;PE 18_25C-b2;420;25;b2;PE;PE 18_25C;-31.776;PE 18
1770;PE 18_25C-b2;660;25;b2;PE;PE 18_25C;-31.776;PE 18
1771;PE 18_25C-b3;480;25;b3;PE;PE 18_25C;-31.776;PE 18
1772;PE 18_25C-b3;480;25;b3;PE;PE 18_25C;-31.776;PE 18
1773;PE 18_25C-b3;480;25;b3;PE;PE 18_25C;-31.776;PE 18
1774;PE 18_25C-b3;540;25;b3;PE;PE 18_25C;-31.776;PE 18
1775;PE 18_25C-b3;690;25;b3;PE;PE 18_25C;-31.776;PE 18
1776;PE 18_18C-b4;390;18;b4;PE;PE 18_18C;-31.776;PE 18
1777;PE 18_18C-b4;510;18;b4;PE;PE 18_18C;-31.776;PE 18
1778;PE 18_18C-b4;510;18;b4;PE;PE 18_18C;-31.776;PE 18
1779;PE 18_18C-b4;510;18;b4;PE;PE 18_18C;-31.776;PE 18
1780;PE 18_18C-b4;510;18;b4;PE;PE 18_18C;-31.776;PE 18
1781;PE 18_25C-b4;330;25;b4;PE;PE 18_25C;-31.776;PE 18
1782;PE 18_25C-b4;390;25;b4;PE;PE 18_25C;-31.776;PE 18
1783;PE 18_25C-b4;390;25;b4;PE;PE 18_25C;-31.776;PE 18
1784;PE 18_25C-b4;390;25;b4;PE;PE 18_25C;-31.776;PE 18
1785;PE 18_25C-b4;NA;25;b4;PE;PE 18_25C;-31.776;PE 18
1786;PE 18_18C-b5;450;18;b5;PE;PE 18_18C;-31.776;PE 18
1787;PE 18_18C-b5;480;18;b5;PE;PE 18_18C;-31.776;PE 18
1788;PE 18_18C-b5;510;18;b5;PE;PE 18_18C;-31.776;PE 18
1789;PE 18_18C-b5;510;18;b5;PE;PE 18_18C;-31.776;PE 18
1790;PE 18_18C-b5;NA;18;b5;PE;PE 18_18C;-31.776;PE 18
1791;PE 19_18C-b2;600;18;b2;PE;PE 19_18C;-31.776;PE 19
1792;PE 19_18C-b2;600;18;b2;PE;PE 19_18C;-31.776;PE 19
1793;PE 19_18C-b2;600;18;b2;PE;PE 19_18C;-31.776;PE 19
1794;PE 19_18C-b2;NA;18;b2;PE;PE 19_18C;-31.776;PE 19
1795;PE 19_18C-b2;NA;18;b2;PE;PE 19_18C;-31.776;PE 19
1796;PE 19_25C-b2;960;25;b2;PE;PE 19_25C;-31.776;PE 19
1797;PE 19_25C-b2;960;25;b2;PE;PE 19_25C;-31.776;PE 19
1798;PE 19_25C-b2;960;25;b2;PE;PE 19_25C;-31.776;PE 19
1799;PE 19_25C-b2;NA;25;b2;PE;PE 19_25C;-31.776;PE 19
1800;PE 19_25C-b2;NA;25;b2;PE;PE 19_25C;-31.776;PE 19
1801;PE 19_18C-b3;510;18;b3;PE;PE 19_18C;-31.776;PE 19
1802;PE 19_18C-b3;600;18;b3;PE;PE 19_18C;-31.776;PE 19
1803;PE 19_18C-b3;600;18;b3;PE;PE 19_18C;-31.776;PE 19
1804;PE 19_18C-b3;630;18;b3;PE;PE 19_18C;-31.776;PE 19
1805;PE 19_18C-b3;630;18;b3;PE;PE 19_18C;-31.776;PE 19
1806;PE 19_25C-b3;600;25;b3;PE;PE 19_25C;-31.776;PE 19
1807;PE 19_25C-b3;600;25;b3;PE;PE 19_25C;-31.776;PE 19
1808;PE 19_25C-b3;780;25;b3;PE;PE 19_25C;-31.776;PE 19
1809;PE 19_25C-b3;810;25;b3;PE;PE 19_25C;-31.776;PE 19
1810;PE 19_25C-b3;810;25;b3;PE;PE 19_25C;-31.776;PE 19
1811;PE 19_18C-b4;450;18;b4;PE;PE 19_18C;-31.776;PE 19
1812;PE 19_18C-b4;450;18;b4;PE;PE 19_18C;-31.776;PE 19
1813;PE 19_18C-b4;570;18;b4;PE;PE 19_18C;-31.776;PE 19
1814;PE 19_18C-b4;570;18;b4;PE;PE 19_18C;-31.776;PE 19
1815;PE 19_18C-b4;NA;18;b4;PE;PE 19_18C;-31.776;PE 19
1816;PE 19_25C-b4;570;25;b4;PE;PE 19_25C;-31.776;PE 19
1817;PE 19_25C-b4;630;25;b4;PE;PE 19_25C;-31.776;PE 19
1818;PE 19_25C-b4;660;25;b4;PE;PE 19_25C;-31.776;PE 19
1819;PE 19_25C-b4;660;25;b4;PE;PE 19_25C;-31.776;PE 19
1820;PE 19_25C-b4;690;25;b4;PE;PE 19_25C;-31.776;PE 19
1821;PE 22_18C-b2;630;18;b2;PE;PE 22_18C;-31.776;PE 22
1822;PE 22_18C-b2;780;18;b2;PE;PE 22_18C;-31.776;PE 22
1823;PE 22_18C-b2;780;18;b2;PE;PE 22_18C;-31.776;PE 22
1824;PE 22_18C-b2;780;18;b2;PE;PE 22_18C;-31.776;PE 22
1825;PE 22_18C-b2;NA;18;b2;PE;PE 22_18C;-31.776;PE 22
1826;PE 22_25C-b2;450;25;b2;PE;PE 22_25C;-31.776;PE 22
1827;PE 22_25C-b2;450;25;b2;PE;PE 22_25C;-31.776;PE 22
1828;PE 22_25C-b2;480;25;b2;PE;PE 22_25C;-31.776;PE 22
1829;PE 22_25C-b2;480;25;b2;PE;PE 22_25C;-31.776;PE 22
1830;PE 22_25C-b2;690;25;b2;PE;PE 22_25C;-31.776;PE 22
1831;PE 22_25C-b3;300;25;b3;PE;PE 22_25C;-31.776;PE 22
1832;PE 22_25C-b3;300;25;b3;PE;PE 22_25C;-31.776;PE 22
1833;PE 22_25C-b3;300;25;b3;PE;PE 22_25C;-31.776;PE 22
1834;PE 22_25C-b3;330;25;b3;PE;PE 22_25C;-31.776;PE 22
1835;PE 22_25C-b3;NA;25;b3;PE;PE 22_25C;-31.776;PE 22
1836;PE 22_18C-b3;570;18;b3;PE;PE 22_18C;-31.776;PE 22
1837;PE 22_18C-b3;570;18;b3;PE;PE 22_18C;-31.776;PE 22
1838;PE 22_18C-b3;630;18;b3;PE;PE 22_18C;-31.776;PE 22
1839;PE 22_18C-b3;690;18;b3;PE;PE 22_18C;-31.776;PE 22
1840;PE 22_18C-b3;NA;18;b3;PE;PE 22_18C;-31.776;PE 22
1841;PE 22_25C-b4;450;25;b4;PE;PE 22_25C;-31.776;PE 22
1842;PE 22_25C-b4;450;25;b4;PE;PE 22_25C;-31.776;PE 22
1843;PE 22_25C-b4;450;25;b4;PE;PE 22_25C;-31.776;PE 22
1844;PE 22_25C-b4;570;25;b4;PE;PE 22_25C;-31.776;PE 22
1845;PE 22_25C-b4;570;25;b4;PE;PE 22_25C;-31.776;PE 22
1846;PE 23_18C-b2;420;18;b2;PE;PE 23_18C;-31.776;PE 23
1847;PE 23_18C-b2;420;18;b2;PE;PE 23_18C;-31.776;PE 23
1848;PE 23_18C-b2;450;18;b2;PE;PE 23_18C;-31.776;PE 23
1849;PE 23_18C-b2;540;18;b2;PE;PE 23_18C;-31.776;PE 23
1850;PE 23_18C-b2;630;18;b2;PE;PE 23_18C;-31.776;PE 23
1851;PE 23_25C-b2;390;25;b2;PE;PE 23_25C;-31.776;PE 23
1852;PE 23_25C-b2;420;25;b2;PE;PE 23_25C;-31.776;PE 23
1853;PE 23_25C-b2;420;25;b2;PE;PE 23_25C;-31.776;PE 23
1854;PE 23_25C-b2;420;25;b2;PE;PE 23_25C;-31.776;PE 23
1855;PE 23_25C-b2;450;25;b2;PE;PE 23_25C;-31.776;PE 23
1856;PE 23_18C-b3;420;18;b3;PE;PE 23_18C;-31.776;PE 23
1857;PE 23_18C-b3;420;18;b3;PE;PE 23_18C;-31.776;PE 23
1858;PE 23_18C-b3;450;18;b3;PE;PE 23_18C;-31.776;PE 23
1859;PE 23_18C-b3;450;18;b3;PE;PE 23_18C;-31.776;PE 23
1860;PE 23_18C-b3;540;18;b3;PE;PE 23_18C;-31.776;PE 23
1861;PE 23_25C-b3;390;25;b3;PE;PE 23_25C;-31.776;PE 23
1862;PE 23_25C-b3;420;25;b3;PE;PE 23_25C;-31.776;PE 23
1863;PE 23_25C-b3;420;25;b3;PE;PE 23_25C;-31.776;PE 23
1864;PE 23_25C-b3;420;25;b3;PE;PE 23_25C;-31.776;PE 23
1865;PE 23_25C-b3;450;25;b3;PE;PE 23_25C;-31.776;PE 23
1866;PE 23_25C-b4;360;25;b4;PE;PE 23_25C;-31.776;PE 23
1867;PE 23_25C-b4;360;25;b4;PE;PE 23_25C;-31.776;PE 23
1868;PE 23_25C-b4;390;25;b4;PE;PE 23_25C;-31.776;PE 23
1869;PE 23_25C-b4;420;25;b4;PE;PE 23_25C;-31.776;PE 23
1870;PE 23_25C-b4;450;25;b4;PE;PE 23_25C;-31.776;PE 23
1871;PE 24_18C-b2;540;18;b2;PE;PE 24_18C;-31.776;PE 24
1872;PE 24_18C-b2;630;18;b2;PE;PE 24_18C;-31.776;PE 24
1873;PE 24_18C-b2;630;18;b2;PE;PE 24_18C;-31.776;PE 24
1874;PE 24_18C-b2;690;18;b2;PE;PE 24_18C;-31.776;PE 24
1875;PE 24_18C-b2;690;18;b2;PE;PE 24_18C;-31.776;PE 24
1876;PE 24_25C-b2;240;25;b2;PE;PE 24_25C;-31.776;PE 24
1877;PE 24_25C-b2;390;25;b2;PE;PE 24_25C;-31.776;PE 24
1878;PE 24_25C-b2;390;25;b2;PE;PE 24_25C;-31.776;PE 24
1879;PE 24_25C-b2;390;25;b2;PE;PE 24_25C;-31.776;PE 24
1880;PE 24_25C-b2;450;25;b2;PE;PE 24_25C;-31.776;PE 24
1881;PE 24_18C-b3;600;18;b3;PE;PE 24_18C;-31.776;PE 24
1882;PE 24_18C-b3;600;18;b3;PE;PE 24_18C;-31.776;PE 24
1883;PE 24_18C-b3;630;18;b3;PE;PE 24_18C;-31.776;PE 24
1884;PE 24_18C-b3;630;18;b3;PE;PE 24_18C;-31.776;PE 24
1885;PE 24_18C-b3;690;18;b3;PE;PE 24_18C;-31.776;PE 24
1886;PE 24_25C-b3;330;25;b3;PE;PE 24_25C;-31.776;PE 24
1887;PE 24_25C-b3;450;25;b3;PE;PE 24_25C;-31.776;PE 24
1888;PE 24_25C-b3;510;25;b3;PE;PE 24_25C;-31.776;PE 24
1889;PE 24_25C-b3;570;25;b3;PE;PE 24_25C;-31.776;PE 24
1890;PE 24_25C-b3;570;25;b3;PE;PE 24_25C;-31.776;PE 24
1891;PE 24_25C-b4;390;25;b4;PE;PE 24_25C;-31.776;PE 24
1892;PE 24_25C-b4;480;25;b4;PE;PE 24_25C;-31.776;PE 24
1893;PE 24_25C-b4;480;25;b4;PE;PE 24_25C;-31.776;PE 24
1894;PE 24_25C-b4;570;25;b4;PE;PE 24_25C;-31.776;PE 24
1895;PE 24_25C-b4;NA;25;b4;PE;PE 24_25C;-31.776;PE 24
1896;PE 25_25C-b1;270;25;b1;PE;PE 25_25C;-31.776;PE 25
1897;PE 25_25C-b1;270;25;b1;PE;PE 25_25C;-31.776;PE 25
1898;PE 25_25C-b1;300;25;b1;PE;PE 25_25C;-31.776;PE 25
1899;PE 25_25C-b1;330;25;b1;PE;PE 25_25C;-31.776;PE 25
1900;PE 25_25C-b1;NA;25;b1;PE;PE 25_25C;-31.776;PE 25
1901;PE 25_18C-b1;420;18;b1;PE;PE 25_18C;-31.776;PE 25
1902;PE 25_18C-b1;510;18;b1;PE;PE 25_18C;-31.776;PE 25
1903;PE 25_18C-b1;600;18;b1;PE;PE 25_18C;-31.776;PE 25
1904;PE 25_18C-b1;630;18;b1;PE;PE 25_18C;-31.776;PE 25
1905;PE 25_18C-b1;690;18;b1;PE;PE 25_18C;-31.776;PE 25
1906;PE 25_25C-b3;420;25;b3;PE;PE 25_25C;-31.776;PE 25
1907;PE 25_25C-b3;420;25;b3;PE;PE 25_25C;-31.776;PE 25
1908;PE 25_25C-b3;420;25;b3;PE;PE 25_25C;-31.776;PE 25
1909;PE 25_25C-b3;420;25;b3;PE;PE 25_25C;-31.776;PE 25
1910;PE 25_25C-b3;570;25;b3;PE;PE 25_25C;-31.776;PE 25
1911;PE 25_18C-b4;420;18;b4;PE;PE 25_18C;-31.776;PE 25
1912;PE 25_18C-b4;420;18;b4;PE;PE 25_18C;-31.776;PE 25
1913;PE 25_18C-b4;420;18;b4;PE;PE 25_18C;-31.776;PE 25
1914;PE 25_18C-b4;420;18;b4;PE;PE 25_18C;-31.776;PE 25
1915;PE 25_18C-b4;450;18;b4;PE;PE 25_18C;-31.776;PE 25
1916;PE 25_25C-b4;450;25;b4;PE;PE 25_25C;-31.776;PE 25
1917;PE 25_25C-b4;480;25;b4;PE;PE 25_25C;-31.776;PE 25
1918;PE 25_25C-b4;480;25;b4;PE;PE 25_25C;-31.776;PE 25
1919;PE 25_25C-b4;NA;25;b4;PE;PE 25_25C;-31.776;PE 25
1920;PE 25_25C-b4;NA;25;b4;PE;PE 25_25C;-31.776;PE 25
1921;PE 25_18C-b5;420;18;b5;PE;PE 25_18C;-31.776;PE 25
1922;PE 25_18C-b5;450;18;b5;PE;PE 25_18C;-31.776;PE 25
1923;PE 25_18C-b5;450;18;b5;PE;PE 25_18C;-31.776;PE 25
1924;PE 25_18C-b5;450;18;b5;PE;PE 25_18C;-31.776;PE 25
1925;PE 25_18C-b5;450;18;b5;PE;PE 25_18C;-31.776;PE 25
1926;RJ 01_18C-b1;NA;18;b1;RJ;RJ 01_18C;-22.90833;RJ 01
1927;RJ 01_18C-b1;NA;18;b1;RJ;RJ 01_18C;-22.90833;RJ 01
1928;RJ 01_18C-b1;750;18;b1;RJ;RJ 01_18C;-22.90833;RJ 01
1929;RJ 01_18C-b1;840;18;b1;RJ;RJ 01_18C;-22.90833;RJ 01
1930;RJ 01_18C-b1;840;18;b1;RJ;RJ 01_18C;-22.90833;RJ 01
1931;RJ 01_18C-b3;690;18;b3;RJ;RJ 01_18C;-22.90833;RJ 01
1932;RJ 01_18C-b3;690;18;b3;RJ;RJ 01_18C;-22.90833;RJ 01
1933;RJ 01_18C-b3;690;18;b3;RJ;RJ 01_18C;-22.90833;RJ 01
1934;RJ 01_18C-b3;690;18;b3;RJ;RJ 01_18C;-22.90833;RJ 01
